geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
93334,-29.71160755404862,-51.14296086645209,novo hamburgo,RS
93310,-29.670068614923323,-51.137380014310466,novo hamburgo,RS
93332,-29.71314568032582,-51.14466967473257,novo hamburgo,RS
93334,-29.7059738938098,-51.13960492183285,novo hamburgo,RS
93310,-29.679449782685968,-51.14036365124958,novo hamburgo,RS
93330,-29.72024036262383,-51.14461485679371,novo hamburgo,RS
93346,-29.67012405805565,-51.149197145965225,novo hamburgo,RS
93320,-29.693578018618837,-51.12910808002177,novo hamburgo,RS
93315,-29.679962504617528,-51.13690728505653,novo hamburgo,RS
93340,-29.687477926700005,-51.145599541506435,novo hamburgo,RS
93336,-29.696994507674518,-51.139446849460356,novo hamburgo,RS
93332,-29.71234276657392,-51.13289767997218,novo hamburgo,RS
93347,-29.677249919227858,-51.168018754359295,novo hamburgo,RS
93310,-29.684714639707607,-51.135929262796175,novo hamburgo,RS
93347,-29.67972504637593,-51.17532283766311,novo hamburgo,RS
93310,-29.677806,-51.141663,novo hamburgo,RS
93310,-29.685184082030393,-51.135169284644746,novo hamburgo,RS
93310,-29.684272059459953,-51.13753869288216,novo hamburgo,RS
93348,-29.676351381516728,-51.14752050910181,novo hamburgo,RS
93310,-29.67006999776143,-51.13726800442375,novo hamburgo,RS
93310,-29.688702623174446,-51.13612908873493,novo hamburgo,RS
93346,-29.672971179516157,-51.15524261676934,novo hamburgo,RS
93320,-29.704781435831126,-51.135165094048354,novo hamburgo,RS
93336,-29.6910437053653,-51.13454592094853,novo hamburgo,RS
93330,-29.7173446637263,-51.13748815543925,novo hamburgo,RS
93310,-29.685675121427717,-51.138820946425454,novo hamburgo,RS
93348,-29.67202943312395,-51.14598076956028,novo hamburgo,RS
93336,-29.690624928903535,-51.13452451455333,novo hamburgo,RS
93310,-29.68027853189661,-51.13495499420954,novo hamburgo,RS
93334,-29.706952500000003,-51.13804724999999,novo hamburgo,RS
93315,-29.67753418995557,-51.12713980612143,novo hamburgo,RS
93315,-29.666505783599032,-51.136894823371726,novo hamburgo,RS
93310,-29.683861338092235,-51.138572543045925,novo hamburgo,RS
93320,-29.71656482196112,-51.129994567030344,novo hamburgo,RS
93336,-29.68999659891502,-51.13449853098238,novo hamburgo,RS
93310,-29.684000407760628,-51.13251260245181,novo hamburgo,RS
93310,-29.684128237407542,-51.1396255835766,novo hamburgo,RS
93310,-29.69161124292746,-51.14291240077403,novo hamburgo,RS
93320,-29.70638845185737,-51.1316641379235,novo hamburgo,RS
93320,-29.716653399168766,-51.128990070845106,novo hamburgo,RS
93320,-29.68903002348877,-51.13279853207498,novo hamburgo,RS
93320,-29.724273510016946,-51.13784888028378,novo hamburgo,RS
93310,-29.682926829065604,-51.13679041521293,novo hamburgo,RS
93336,-29.691001282003132,-51.13558702253682,novo hamburgo,RS
93332,-29.71240039789864,-51.132712407277644,novo hamburgo,RS
93320,-29.688696771355467,-51.132351233436204,novo hamburgo,RS
93332,-29.70537096641447,-51.13356178396004,novo hamburgo,RS
93336,-29.700707196135937,-51.14077971838753,novo hamburgo,RS
93315,-29.666533524086674,-51.13598069280853,novo hamburgo,RS
93351,-29.6399090409479,-51.13912626821897,novo hamburgo,RS
93315,-29.670648566876864,-51.13432623406902,novo hamburgo,RS
93320,-29.71244167958795,-51.131854007564115,novo hamburgo,RS
93330,-29.717260580545588,-51.14434927881965,novo hamburgo,RS
93315,-29.671317060382176,-51.13475205881876,novo hamburgo,RS
93340,-29.691837938093794,-51.146748776870545,novo hamburgo,RS
93336,-29.69379326167419,-51.13378236528266,novo hamburgo,RS
93340,-29.694838724018197,-51.14632236654027,novo hamburgo,RS
93348,-29.669841,-51.14333699999999,novo hamburgo,RS
93336,-29.69163683260381,-51.14194108926829,novo hamburgo,RS
93330,-29.72313155854149,-51.14087944803956,novo hamburgo,RS
93336,-29.69298729282124,-51.14190351316157,novo hamburgo,RS
93320,-29.692109825467604,-51.13243240629613,novo hamburgo,RS
93348,-29.670874891457878,-51.148280838060074,novo hamburgo,RS
93348,-29.681543872569016,-51.14372987408486,novo hamburgo,RS
93320,-29.72003438509043,-51.136443429639556,novo hamburgo,RS
93334,-29.70589281397148,-51.14370699951749,novo hamburgo,RS
93315,-29.67848361797903,-51.13074598026932,novo hamburgo,RS
93336,-29.69364354357005,-51.135211011137756,novo hamburgo,RS
93320,-29.71088155439016,-51.132063892188576,novo hamburgo,RS
93344,-29.676297206103012,-51.158508820388136,novo hamburgo,RS
93315,-29.675926935345935,-51.136734936695575,novo hamburgo,RS
93332,-29.713468418753262,-51.13415552311609,novo hamburgo,RS
93332,-29.71599376628944,-51.1377352433718,novo hamburgo,RS
93348,-29.67770843922123,-51.14566702276521,novo hamburgo,RS
93330,-29.717953637267374,-51.14099358473193,novo hamburgo,RS
93320,-29.700677171471575,-51.1332414168925,novo hamburgo,RS
93310,-29.70698820652124,-51.134082896739386,novo hamburgo,RS
93330,-29.71811140815165,-51.14082402156721,novo hamburgo,RS
93315,-29.67170110385071,-51.133233355983144,novo hamburgo,RS
93310,-29.67189019096941,-51.138146916780904,novo hamburgo,RS
93344,-29.683784983566017,-51.143828801564425,novo hamburgo,RS
93344,-29.684021864527587,-51.15567372778781,novo hamburgo,RS
93347,-29.67380983853318,-51.16450456547389,novo hamburgo,RS
93320,-29.69042020846864,-51.129261184063736,novo hamburgo,RS
93346,-29.672117348991,-51.151737336707875,novo hamburgo,RS
93310,-29.672650307911585,-51.138537778212346,novo hamburgo,RS
93310,-29.68703350561973,-51.13444066642168,novo hamburgo,RS
93315,-29.67909885724404,-51.138208479606284,novo hamburgo,RS
93351,-29.642737281117363,-51.139534726348565,novo hamburgo,RS
93320,-29.687413243019773,-51.13287268101672,novo hamburgo,RS
93332,-29.71323005419805,-51.13829894913093,novo hamburgo,RS
93320,-29.717869392714015,-51.13416760499719,novo hamburgo,RS
93320,-29.69043742946839,-51.129538998886176,novo hamburgo,RS
93315,-29.68143799419069,-51.135865721754826,novo hamburgo,RS
93336,-29.68997056994845,-51.13647820078235,novo hamburgo,RS
93310,-29.681405170545467,-51.13646703834155,novo hamburgo,RS
93348,-29.67005089834034,-51.14676241723011,novo hamburgo,RS
93340,-29.69033995991413,-51.15750303547762,novo hamburgo,RS
93336,-29.690448421368114,-51.14029754142074,novo hamburgo,RS
93347,-29.73384499999995,-51.129789999999964,novo hamburgo,RS
93315,-29.67752023896596,-51.13421881307593,novo hamburgo,RS
93346,-29.67367449704349,-51.149578040142835,novo hamburgo,RS
93310,-29.686378447245797,-51.13666923602092,novo hamburgo,RS
93330,-29.72211525114062,-51.13855260839731,novo hamburgo,RS
93344,-29.687336798910557,-51.15417974630228,novo hamburgo,RS
93346,-29.67108850541711,-51.153542411365045,novo hamburgo,RS
93336,-29.693273854566247,-51.13458916143492,novo hamburgo,RS
93320,-29.715877066212787,-51.128489548912675,novo hamburgo,RS
93334,-29.712437550071417,-51.138578002254285,novo hamburgo,RS
93336,-29.693909173459872,-51.13972534534532,novo hamburgo,RS
93336,-29.69468121077549,-51.139636916272146,novo hamburgo,RS
93334,-29.70576104334959,-51.13868331499727,novo hamburgo,RS
93334,-29.71161915493975,-51.13758240765446,novo hamburgo,RS
93334,-29.704531363367447,-51.138276820981815,novo hamburgo,RS
93332,-29.716582119554143,-51.138967195611585,novo hamburgo,RS
93310,-29.685195321897012,-51.13470629419714,novo hamburgo,RS
93320,-29.708576367296878,-51.13150773447124,novo hamburgo,RS
93336,-29.6926212097217,-51.138771797857466,novo hamburgo,RS
93330,-29.700409562797432,-51.133209204737284,novo hamburgo,RS
93310,-29.685634802978157,-51.13969042549768,novo hamburgo,RS
93336,-29.69047309473957,-51.14062390283409,novo hamburgo,RS
93315,-29.66533719231813,-51.130229282057726,novo hamburgo,RS
93332,-29.71733777965835,-51.138867985689075,novo hamburgo,RS
93330,-29.7188434321631,-51.141954030726005,novo hamburgo,RS
93320,-29.68875734283373,-51.13275508390235,novo hamburgo,RS
93315,-29.677689677485176,-51.13700895249739,novo hamburgo,RS
93310,-29.6804405722385,-51.136045603994866,novo hamburgo,RS
93347,-29.67794706477603,-51.16496305454354,novo hamburgo,RS
93344,-29.68282990271841,-51.148664723094775,novo hamburgo,RS
93340,-29.688897644344035,-51.14372856808417,novo hamburgo,RS
93320,-29.687916810305637,-51.13109640331648,novo hamburgo,RS
93310,-29.68515357595663,-51.1345474277018,novo hamburgo,RS
93320,-29.70930662098182,-51.13097027580902,novo hamburgo,RS
93334,-29.70555400940762,-51.138940727312615,novo hamburgo,RS
93315,-29.678547742343646,-51.131026894766244,novo hamburgo,RS
93310,-29.68895281632004,-51.13862814285051,novo hamburgo,RS
93346,-29.674178411245194,-51.15080974334889,novo hamburgo,RS
93310,-29.684987703956924,-51.137708343795396,novo hamburgo,RS
93315,-29.676961726616412,-51.136933000826346,novo hamburgo,RS
93320,-29.71378519911888,-51.12535869046986,novo hamburgo,RS
93348,-29.678187620491013,-51.151378347623684,novo hamburgo,RS
93336,-29.692695139499392,-51.13782399575259,novo hamburgo,RS
93334,-29.705660096375265,-51.135793183115986,novo hamburgo,RS
93310,-29.68365636923197,-51.130992589822654,novo hamburgo,RS
93346,-29.677068283620173,-51.15769865986329,novo hamburgo,RS
93332,-29.709704790456556,-51.13870675884778,novo hamburgo,RS
93346,-29.67621820050959,-51.15425546851787,novo hamburgo,RS
93310,-29.68706465729181,-51.13485829921042,novo hamburgo,RS
93347,-29.67789807895761,-51.16577855736225,novo hamburgo,RS
93334,-29.70328119027636,-51.14343014911975,novo hamburgo,RS
93330,-29.721884749999962,-51.143034714999935,novo hamburgo,RS
93346,-29.67031847206804,-51.1564709815489,novo hamburgo,RS
93320,-29.71603480984364,-51.1292546376107,novo hamburgo,RS
93320,-29.71834346591621,-51.13431116420088,novo hamburgo,RS
93344,-29.683937162142648,-51.153418018809575,novo hamburgo,RS
93332,-29.7152520700327,-51.13707358236268,novo hamburgo,RS
93340,-29.687865532264066,-51.143615199914805,novo hamburgo,RS
93334,-29.709800312833508,-51.147013373532545,novo hamburgo,RS
93347,-29.674232330379404,-51.163617026222255,novo hamburgo,RS
93347,-29.68329901102348,-51.17195869263266,novo hamburgo,RS
93336,-29.69564158893372,-51.14348233925677,novo hamburgo,RS
93336,-29.70076413239882,-51.141708948281,novo hamburgo,RS
93320,-29.699069300628913,-51.132897848905344,novo hamburgo,RS
93315,-29.680382271280926,-51.13338611076782,novo hamburgo,RS
93320,-29.71941759912951,-51.13413885404783,novo hamburgo,RS
93315,-29.681430772370234,-51.13127744791206,novo hamburgo,RS
93310,-29.68679809481516,-51.14033205100873,novo hamburgo,RS
93310,-29.68453312977157,-51.14080487113729,novo hamburgo,RS
93310,-29.684078971772493,-51.139500159320185,novo hamburgo,RS
93348,-29.679463502216073,-51.14344108808428,novo hamburgo,RS
93334,-29.71259969036227,-51.14401791142448,novo hamburgo,RS
93330,-29.724340432175712,-51.146862773776796,novo hamburgo,RS
93340,-29.695294613689825,-51.14731484614789,novo hamburgo,RS
93330,-29.721323948761462,-51.1384953932962,novo hamburgo,RS
93310,-29.670075338543644,-51.14195936156211,novo hamburgo,RS
93315,-29.67786265232805,-51.13153083201003,novo hamburgo,RS
93340,-29.689331823380176,-51.15367358483214,novo hamburgo,RS
93346,-29.678723228286337,-51.15582616586937,novo hamburgo,RS
93330,-29.72131549694703,-51.14519818196327,novo hamburgo,RS
93310,-29.672325577964983,-51.14260200722446,novo hamburgo,RS
93320,-29.68830107264501,-51.132831903846395,novo hamburgo,RS
93351,-29.647727540063833,-51.13468431099309,novo hamburgo,RS
93336,-29.688438582608303,-51.13376991769029,novo hamburgo,RS
93336,-29.73632268940432,-51.126229349741045,novo hamburgo,RS
93310,-29.687216728304072,-51.13842077168869,novo hamburgo,RS
93344,-29.683440308490702,-51.1541580904373,novo hamburgo,RS
93310,-29.688653241827563,-51.140815187286606,novo hamburgo,RS
93315,-29.665421020808054,-51.129922989595975,novo hamburgo,RS
93336,-29.699471733526398,-51.14187141399899,novo hamburgo,RS
93351,-29.64711225729679,-51.139607060634575,novo hamburgo,RS
93344,-29.685734230358392,-51.14795027346119,novo hamburgo,RS
93332,-29.71397044729187,-51.138103706456725,novo hamburgo,RS
93348,-29.673731362759145,-51.14602949158041,novo hamburgo,RS
93351,-29.64361180282393,-51.14099987851329,novo hamburgo,RS
93336,-29.696507930241808,-51.13429829806486,novo hamburgo,RS
93320,-29.712043652535392,-51.131901658690126,novo hamburgo,RS
93340,-29.69680956931725,-51.147900899268606,novo hamburgo,RS
93334,-29.712309334515034,-51.14405845661035,novo hamburgo,RS
93351,-29.640860295724448,-51.13918741333435,novo hamburgo,RS
93310,-29.68631176598696,-51.132858492758295,novo hamburgo,RS
93310,-29.67980659362411,-51.13032732479086,novo hamburgo,RS
93320,-29.706073945278508,-51.132443850536795,novo hamburgo,RS
93332,-29.712447373329102,-51.132568278116,novo hamburgo,RS
93336,-29.69153007586492,-51.14065556847706,novo hamburgo,RS
93315,-29.68132039884368,-51.135884243758824,novo hamburgo,RS
93320,-29.690110897969127,-51.128871835429145,novo hamburgo,RS
93330,-29.71751868247415,-51.137598357679565,novo hamburgo,RS
93351,-29.63854676369429,-51.136247294166004,novo hamburgo,RS
93336,-29.69095977332099,-51.13515793230178,novo hamburgo,RS
93336,-29.691036632709235,-51.136077513584006,novo hamburgo,RS
93348,-29.674421354378406,-51.147180643912115,novo hamburgo,RS
93340,-29.69037498044269,-51.1584289706125,novo hamburgo,RS
93334,-29.705277962408275,-51.143587240923,novo hamburgo,RS
93332,-29.712779956556425,-51.141344899440504,novo hamburgo,RS
93347,-29.678166842108574,-51.166798216178094,novo hamburgo,RS
93348,-29.669785676248864,-51.145283134474504,novo hamburgo,RS
93320,-29.71711726662288,-51.133656511533545,novo hamburgo,RS
93310,-29.686979959666637,-51.13430932729143,novo hamburgo,RS
93347,-29.68348599167568,-51.16951063988417,novo hamburgo,RS
93315,-29.675929394609195,-51.13670019960205,novo hamburgo,RS
93310,-29.681915225445362,-51.1390291117784,novo hamburgo,RS
93320,-29.69204231089644,-51.1298978687126,novo hamburgo,RS
93315,-29.679918401628104,-51.13072484223574,novo hamburgo,RS
93315,-29.6722266651162,-51.133099036541616,novo hamburgo,RS
93320,-29.716745817492036,-51.12896731110879,novo hamburgo,RS
93310,-29.686708775635985,-51.14012302948699,novo hamburgo,RS
93330,-29.71780953832705,-51.138833158966996,novo hamburgo,RS
93334,-29.69929646064951,-51.14382586436823,novo hamburgo,RS
93336,-29.69960177297929,-51.14185399800083,novo hamburgo,RS
93347,-29.680153665181557,-51.173613674870616,novo hamburgo,RS
93330,-29.71882318257578,-51.137652819993384,novo hamburgo,RS
93310,-29.68740807306263,-51.13407030616461,novo hamburgo,RS
93336,-29.70057384904485,-51.136306467159464,novo hamburgo,RS
93320,-29.72803762039144,-51.141559745325814,novo hamburgo,RS
93347,-29.6827245,-51.17354999999999,novo hamburgo,RS
93334,-29.705870762181412,-51.14005024603101,novo hamburgo,RS
93336,-29.69366295135725,-51.13700651979303,novo hamburgo,RS
93346,-29.66937228618073,-51.148825167105706,novo hamburgo,RS
93346,-29.692933539752588,-51.15962691405272,novo hamburgo,RS
93320,-29.688681309979692,-51.13217453199869,novo hamburgo,RS
93310,-29.685539893007146,-51.14099651989368,novo hamburgo,RS
93346,-29.67359855691109,-51.150091664646034,novo hamburgo,RS
93315,-29.67302340016704,-51.1332436545254,novo hamburgo,RS
93346,-29.67239210004966,-51.16061409331858,novo hamburgo,RS
93320,-29.692160935638128,-51.1304459664175,novo hamburgo,RS
93310,-29.68589462163728,-51.13711011125447,novo hamburgo,RS
93310,-29.68588304428515,-51.13706922872975,novo hamburgo,RS
93347,-29.670700499999995,-51.1674075,novo hamburgo,RS
93315,-29.671284684657394,-51.134779355998475,novo hamburgo,RS
93348,-29.672421315276264,-51.15537911004694,novo hamburgo,RS
93330,-29.718687291933065,-51.136464160333425,novo hamburgo,RS
93347,-29.67674462569485,-51.16808524858365,novo hamburgo,RS
93336,-29.693677428954253,-51.138834977794076,novo hamburgo,RS
93310,-29.67967974105527,-51.141156890218724,novo hamburgo,RS
93340,-29.696176346534127,-51.14770606148919,novo hamburgo,RS
93330,-29.718850972021464,-51.13796743621773,novo hamburgo,RS
93310,-29.677854128026013,-51.14131371553841,novo hamburgo,RS
93336,-29.692445300679854,-51.14141190694114,novo hamburgo,RS
93334,-29.715922257386406,-51.145675740338326,novo hamburgo,RS
93310,-29.68813807577198,-51.13753998181026,novo hamburgo,RS
93351,-29.644910086035704,-51.139124404842455,novo hamburgo,RS
93334,-29.71132492974059,-51.14419668909014,novo hamburgo,RS
93330,-29.717560461672946,-51.13772484103297,novo hamburgo,RS
93332,-29.709684757494003,-51.13693011958613,novo hamburgo,RS
93348,-29.67890850791685,-51.14827239577993,novo hamburgo,RS
93336,-29.690526081815978,-51.14132477734472,novo hamburgo,RS
93336,-29.69843444032199,-51.140263210973,novo hamburgo,RS
93310,-29.685100100269228,-51.13753274010769,novo hamburgo,RS
93310,-29.687465892719317,-51.13547954776242,novo hamburgo,RS
93336,-29.69283191277609,-51.139857154613935,novo hamburgo,RS
93340,-29.687836961729875,-51.150060597775784,novo hamburgo,RS
93310,-29.685525571189658,-51.13936273013218,novo hamburgo,RS
93347,-29.682538161825057,-51.17085104119716,novo hamburgo,RS
93336,-29.690489678481043,-51.14084326050536,novo hamburgo,RS
93330,-29.718142379213838,-51.13701008227585,novo hamburgo,RS
93310,-29.6842510835766,-51.13958426259246,novo hamburgo,RS
93336,-29.69297527928461,-51.1351706056367,novo hamburgo,RS
93320,-29.691028640776075,-51.13320322976597,novo hamburgo,RS
93334,-29.70985530542895,-51.140565626930616,novo hamburgo,RS
93340,-29.696663881177077,-51.14613273589613,novo hamburgo,RS
93320,-29.69360959280061,-51.13023146493707,novo hamburgo,RS
93336,-29.696480636725106,-51.141579620085395,novo hamburgo,RS
93330,-29.719708379841872,-51.14371725518542,novo hamburgo,RS
93334,-29.70283874355945,-51.142246425552756,novo hamburgo,RS
93334,-29.70410105722711,-51.14373033191725,novo hamburgo,RS
93310,-29.686952465771032,-51.13458311246135,novo hamburgo,RS
93315,-29.680104010815267,-51.133444276635494,novo hamburgo,RS
93344,-29.684790984132466,-51.148198846002686,novo hamburgo,RS
93310,-29.67183825275537,-51.13986234476943,novo hamburgo,RS
93320,-29.689677,-51.13363275,novo hamburgo,RS
93332,-29.715107514676305,-51.144168608256685,novo hamburgo,RS
93310,-29.67117489686315,-51.144183443915956,novo hamburgo,RS
